Tax ID,Active Per Last Reported Status,Last Reported Active Date,Officer First Name,Officer Last Name,Officer Race,Officer Gender,Current Rank Abbreviation,Current Rank,Current Command,Shield No,Total Complaints,Total Substantiated Complaints
971756,Yes,08/03/2026 03:51:12 PM,Tracey,Metoo,Asian,Female,PO,Police Officer,072 PCT,20090,4,1
971757,No,08/01/2023 11:42:36 AM,Anthony,Delprete,White,Male,PO,Police Officer,068 PCT,14242,0,0
971758,No,11/03/2025 03:48:47 PM,Rahsone,Simpson,Black,Male,PO,Police Officer,044 PCT,20220,3,0
971760,Yes,08/03/2026 03:51:12 PM,Rubi,Ventura,Hispanic,Female,PO,Police Officer,040 PCT,16016,1,0
971762,Yes,08/03/2026 03:51:12 PM,Frank,Delvecchio,White,Male,PO,Police Officer,SRG 05,20936,2,1
971763,Yes,08/03/2026 03:51:12 PM,Martha,Sinchi,Hispanic,Female,PO,Police Officer,084 PCT,19376,2,0
971764,No,07/03/2023 01:23:58 PM,Gregory,Hernandez,Hispanic,Male,PO,Police Officer,050 PCT,07877,0,0
971765,No,11/03/2023 11:08:17 AM,Michael,Tamburino,White,Male,PO,Police Officer,MTS PCT,20279,0,0
971766,Yes,08/03/2026 03:51:12 PM,Manuel,Fernandezveras,Hispanic,Male,PO,Police Officer,025 PCT,16869,1,0
971767,Yes,08/03/2026 03:51:12 PM,Carl,Fayette,Black,Male,PO,Police Officer,026 PCT,16854,0,0
971768,Yes,08/03/2026 03:51:12 PM,Genesis,Castillo,Hispanic,Female,DT3,Detective,046 DET,02370,0,0
971769,No,02/01/2023 05:06:11 PM,Matthew,Fippinger,White,Male,PO,Police Officer,105 PCT,16872,0,0
971770,Yes,08/03/2026 03:51:12 PM,Dominick,Emanuele,White,Male,PO,Police Officer,108 PCT,16843,4,0
971771,No,06/01/2021 10:11:02 AM,Kaltrina,Boja,White,Female,POF,Police Officer,REC TNG,00000,0,0
971772,No,06/02/2022 10:48:42 AM,Leonardo,Chaer,Hispanic,Male,PO,Police Officer,044 PCT,16123,0,0
971773,Yes,08/03/2026 03:51:12 PM,Ryan,Hoffner,White,Male,PO,Police Officer,PBBN,17255,9,3
971774,Yes,08/03/2026 03:51:12 PM,Nicholas,Vaccari,White,Male,SURG,Chiefs and other ranks,MED DIV,00000,0,0
971775,Yes,08/03/2026 03:51:12 PM,Maria,Abdalkwy,Hispanic,Female,PO,Police Officer,019 PCT,16420,0,0
971776,Yes,08/03/2026 03:51:12 PM,Matthew,Abdul,Hispanic,Male,PO,Police Officer,068 PCT,08972,0,0
971777,Yes,08/03/2026 03:51:12 PM,Umarmohammad,Abid,Asian,Male,PO,Police Officer,PSA4 VIPER6,09042,3,1
971778,Yes,08/03/2026 03:51:12 PM,Vencent,Abraham,Asian,Male,PO,Police Officer,TD 4,21572,1,0
971779,No,07/06/2022 11:29:33 AM,Francis,Acevedo,Hispanic,Male,PO,Police Officer,044 PCT,10430,1,0
971780,Yes,08/03/2026 03:51:12 PM,Robert,Acevedo,Hispanic,Male,PO,Police Officer,048 PCT,11884,0,0
971781,Yes,08/03/2026 03:51:12 PM,Ryan,Acevedo,Hispanic,Male,PO,Police Officer,115 PCT,12567,1,0
971782,Yes,08/03/2026 03:51:12 PM,Christopher,Acosta,Hispanic,Male,PO,Police Officer,PSA 8,16497,2,0
971783,No,08/02/2021 08:58:04 AM,John,Adames,Hispanic,Male,POM,Police Officer,REC TNG,00000,0,0
971784,Yes,08/03/2026 03:51:12 PM,Ashley,Addonisio,White,Female,PO,Police Officer,LEG BUR,31247,0,0
971786,Yes,08/03/2026 03:51:12 PM,Andy,Aguilar,Hispanic,Male,PO,Police Officer,083 DV SQD,21177,2,1
971787,No,10/03/2023 08:51:18 AM,Mohsan,Ahmad,Asian,Male,PO,Police Officer,TD 2,28349,1,0
971788,Yes,08/03/2026 03:51:12 PM,Sabbir,Ahmed,Asian,Male,PO,Police Officer,TD 30,11924,3,0
971789,No,09/01/2023 12:55:00 PM,Hauzaifa,Akhlaq,Asian,Male,PO,Police Officer,083 PCT,12638,1,0
971790,Yes,08/03/2026 03:51:12 PM,Clara,Akomeah,Black,Female,PO,Police Officer,TD 1,21871,3,1
971791,No,11/01/2022 10:17:58 AM,Jeyhun,Alakbarov,White,Male,PO,Police Officer,060 PCT,25692,0,0
971792,Yes,08/03/2026 03:51:12 PM,Mahfuz,Alam,Asian,Male,PO,Police Officer,MTS PCT,21178,0,0
971793,Yes,08/03/2026 03:51:12 PM,Tayfun,Albardak,White,Male,PO,Police Officer,062 PCT,11927,2,0
971794,No,01/02/2024 12:38:11 PM,Sandy,Alegria,Hispanic,Male,PO,Police Officer,TD 1,21586,0,0
971795,No,12/15/2021 09:13:17 AM,Bedelyne,Alexandre,Black,Female,PO,Police Officer,RTS RECRUIT,28354,0,0
971796,Yes,08/03/2026 03:51:12 PM,Amar,Alfalahi,White,Male,DT3,Detective,045 DET,02200,5,2
971797,No,08/02/2021 08:58:04 AM,Syed,Ali,Asian,Male,POM,Police Officer,REC TNG,00000,0,0
971798,No,09/01/2023 12:55:00 PM,Yazan,Alkhatib,White,Male,PO,Police Officer,BK COURT,21228,0,0
971799,Yes,08/03/2026 03:51:12 PM,Shareca,Allen,Black,Female,PO,Police Officer,PSA4 VIPER6,10561,1,0
971800,No,01/04/2023 10:52:01 AM,Isaiah,Anderson,Black,Male,PO,Police Officer,PSA 4,11962,0,0
971801,Yes,08/03/2026 03:51:12 PM,Diego,Apuango,Hispanic,Male,PO,Police Officer,083 PCT,21889,1,0
971802,Yes,08/03/2026 03:51:12 PM,Paula,Aradomunar,Hispanic,Female,PO,Police Officer,007 PCT,22630,0,0
971803,Yes,08/03/2026 03:51:12 PM,Eric,Arcangel,Hispanic,Male,PO,Police Officer,PSA7 VIPER11,23166,18,5
971804,Yes,08/03/2026 03:51:12 PM,Anthony,Arcos,Hispanic,Male,PO,Police Officer,TD 2,25150,3,0
971805,Yes,08/03/2026 03:51:12 PM,Roodjery,Ardouin,Black,Male,PO,Police Officer,PSA 2,09136,2,0
971806,Yes,08/03/2026 03:51:12 PM,Jeremy,Arroyave,Hispanic,Male,PO,Police Officer,050 PCT,23989,1,0
971807,Yes,08/03/2026 03:51:12 PM,Usama,Ashfaq,Asian,Male,PO,Police Officer,090 PCT,21607,1,1
971808,No,07/03/2023 01:23:58 PM,Sufyan,Ashraf,Asian,Male,PO,Police Officer,075 PCT,21910,0,0
971809,No,05/02/2022 10:01:40 AM,Justin,Auguste,Black,Male,PO,Police Officer,PSA 6,21386,0,0
971810,Yes,08/03/2026 03:51:12 PM,Christopher,Aupont,Black,Male,PO,Police Officer,TB SSTF,18650,0,0
971811,Yes,08/03/2026 03:51:12 PM,Mohamed,Awad,White,Male,PO,Police Officer,075 PCT,21389,9,1
971812,Yes,08/03/2026 03:51:12 PM,Sarwar,Azad,Asian,Male,PO,Police Officer,PROP CLK,22646,1,0
971813,Yes,08/03/2026 03:51:12 PM,Caroline,Azeez,Hispanic,Female,PO,Police Officer,FAM ASSIST,11028,0,0
971814,Yes,08/03/2026 03:51:12 PM,Shakar,Aziz,Asian,Male,PO,Police Officer,068 PCT,23169,1,0
971815,Yes,08/03/2026 03:51:12 PM,Sophia,Bacchus,Asian,Female,PO,Police Officer,101 PCT,23173,2,0
971816,Yes,08/03/2026 03:51:12 PM,Gregg,Badalamenti,White,Male,PO,Police Officer,062 PCT,27051,3,1
971817,Yes,08/03/2026 03:51:12 PM,Sheldon,Bahaw,Asian,Male,PO,Police Officer,046 PCT,23526,6,1
971818,No,03/01/2023 03:17:30 PM,Anthony,Baiardi,White,Male,PO,Police Officer,025 PCT,21397,0,0
971819,Yes,08/03/2026 03:51:12 PM,Shalaya,Banks,Black,Female,PO,Police Officer,NARCBQS,16616,2,1
971820,Yes,08/03/2026 03:51:12 PM,Isabel,Barbecho,Hispanic,Female,PO,Police Officer,026 PCT,24426,2,1
971821,Yes,08/03/2026 03:51:12 PM,Kristina,Barbee,White,Female,PO,Police Officer,MELD,21621,0,0
971822,Yes,08/03/2026 03:51:12 PM,Tyiece,Barclay,Black,Female,PO,Police Officer,OPS UNIT,21645,0,0
971823,Yes,08/03/2026 03:51:12 PM,Michael,Baris,White,Male,PO,Police Officer,PSA 8,21531,0,0
971824,Yes,08/03/2026 03:51:12 PM,Clifford,Barker,Black,Male,PO,Police Officer,M COURT,21941,2,0
971825,Yes,08/03/2026 03:51:12 PM,Janae,Barney,Black,Female,PO,Police Officer,PSA 2,22677,0,0
971826,Yes,08/03/2026 03:51:12 PM,Amrinder,Bawa,Asian,Male,PO,Police Officer,104 PCT,23538,1,0
971827,Yes,08/03/2026 03:51:12 PM,Md,Beg,Asian,Male,PO,Police Officer,CT OSS,24025,1,0
971828,Yes,08/03/2026 03:51:12 PM,Edward,Bejaran,Hispanic,Male,PO,Police Officer,077 PCT,23182,6,1
971829,No,07/03/2023 01:23:58 PM,Matthias,Bernard,Black,Male,PO,Police Officer,088 PCT,23560,1,0
971830,Yes,08/03/2026 03:51:12 PM,Thomas,Berry,Black,Male,PO,Police Officer,MS GL PPT,24039,0,0
971831,No,12/15/2021 09:13:17 AM,Ezzahbakhat,Bhatti,Asian,Female,PO,Police Officer,RTS RECRUIT,24428,0,0
971832,Yes,08/03/2026 03:51:12 PM,Nysiaha,Billups,Black,Female,PO,Police Officer,108 PCT,24474,0,0
971833,Yes,08/03/2026 03:51:12 PM,Austin,Black,White,Male,PO,Police Officer,123 PCT,27192,1,0
971834,No,10/03/2023 08:51:18 AM,Shyanne,Blake,Black,Female,PO,Police Officer,102 PCT,27118,2,0
971835,Yes,08/03/2026 03:51:12 PM,Nicholas,Bocchino,White,Male,DT3,Detective,DB CRU,02665,3,0
971836,Yes,08/03/2026 03:51:12 PM,Julia,Bogdan,White,Female,PO,Police Officer,CW TRAF TF,23232,2,0
971837,Yes,08/03/2026 03:51:12 PM,Claudashler,Bonaventure,Black,Male,PO,Police Officer,009 PCT,25160,0,0
971838,No,12/15/2021 09:13:17 AM,Soraya,Bonilla,Hispanic,Female,PO,Police Officer,RTS RECRUIT,25163,0,0
971839,Yes,08/03/2026 03:51:12 PM,Samuel,Borgella,Black,Male,PO,Police Officer,001 PCT,25781,2,0
971840,No,08/02/2021 08:58:04 AM,Pedro,Borjarevelo,Hispanic,Male,POM,Police Officer,REC TNG,00000,0,0
971841,Yes,08/03/2026 03:51:12 PM,Blair,Boyce,Black,Female,PO,Police Officer,TD 4,26123,2,0
971842,Yes,08/03/2026 03:51:12 PM,Christopher,Bretongrullon,Hispanic,Male,PO,Police Officer,PSA 8,26132,1,0
971843,Yes,08/03/2026 03:51:12 PM,Yahav,Brintouch,White,Male,PO,Police Officer,116 PCT,23619,1,0
971844,Yes,08/03/2026 03:51:12 PM,Jashane,Brown,Black,Male,PO,Police Officer,043 PCT,26434,1,0
971845,No,11/01/2022 10:17:58 AM,Michael,Brown,White,Male,PO,Police Officer,PSA 8,24051,0,0
971846,Yes,08/03/2026 03:51:12 PM,Christopher,Brutus,Black,Male,PO,Police Officer,MTN PCT,26869,1,1
971847,No,10/03/2022 02:09:50 PM,Steven,Buenaventura,Hispanic,Male,PO,Police Officer,CPK PCT,27419,0,0
971848,No,08/02/2021 08:58:04 AM,Julius,Bungalso,Asian,Male,POM,Police Officer,REC TNG,00000,0,0
971849,Yes,08/03/2026 03:51:12 PM,Domenik,Bunjaj,White,Male,PO,Police Officer,042 PCT,24479,1,0
971850,Yes,08/03/2026 03:51:12 PM,Trinity,Burgos,Hispanic,Female,PO,Police Officer,MTN PCT,16672,0,0
971852,No,03/03/2025 04:59:07 PM,Briana,Calcano,Hispanic,Female,PO,Police Officer,114 PCT,28026,0,0
971853,Yes,08/03/2026 03:51:12 PM,Oscar,Calcano,Hispanic,Male,PO,Police Officer,PSA 6,27195,1,0
971854,Yes,08/03/2026 03:51:12 PM,Benedetto,Calcaterra,White,Male,PO,Police Officer,076 PCT,27055,1,1
971855,No,05/02/2022 10:01:40 AM,Douglas,Callagy,White,Male,PO,Police Officer,069 PCT,27199,0,0
971856,Yes,08/03/2026 03:51:12 PM,Giovanni,Camacho,Hispanic,Male,PO,Police Officer,TD 2,27300,0,0
971857,Yes,08/03/2026 03:51:12 PM,Christine,Carlsen,White,Female,PO,Police Officer,110 DV SQD,26441,0,0
971858,Yes,08/03/2026 03:51:12 PM,Justin,Carosella,White,Male,PO,Police Officer,060 PCT,14061,1,0
971859,Yes,08/03/2026 03:51:12 PM,Matthew,Carosella,White,Male,PO,Police Officer,PBMN SU NST,26879,1,0
971860,Yes,08/03/2026 03:51:12 PM,Juan,Carpio,Hispanic,Male,PO,Police Officer,090 PCT,27523,4,3
971861,No,05/01/2024 09:57:12 AM,Kyle,Casey,White,Male,PO,Police Officer,075 PCT,27061,0,0
971862,Yes,08/03/2026 03:51:12 PM,Jorge,Castaneda,Hispanic,Male,PO,Police Officer,TD 4,27526,1,0
971863,No,08/02/2022 02:13:34 PM,Daniel,Cattani,White,Male,PO,Police Officer,114 PCT,26885,0,0
971864,No,05/01/2024 09:57:12 AM,Sean,Cavanagh,White,Male,PO,Police Officer,MTN PCT,27201,0,0
971865,Yes,08/03/2026 03:51:12 PM,Justin,Chan,Asian,Male,DT3,Detective,TARU,07889,0,0
971866,Yes,08/03/2026 03:51:12 PM,Winston,Chan,Asian,Male,PO,Police Officer,063 PCT,25209,0,0
971867,Yes,08/03/2026 03:51:12 PM,Joel,Chavarria,Hispanic,Male,PO,Police Officer,071 DV SQD,27647,3,0
971868,Yes,08/03/2026 03:51:12 PM,Farhan,Chowdhury,Asian,Male,PO,Police Officer,TB M,26142,0,0
971870,Yes,08/03/2026 03:51:12 PM,George,Cintron,Hispanic,Male,PO,Police Officer,TD 1,26159,6,0
971871,No,07/03/2023 01:23:58 PM,Savion,Cleophat,Black,Male,PO,Police Officer,076 PCT,26454,0,0
971872,Yes,08/03/2026 03:51:12 PM,Thomas,Collado,Hispanic,Male,PO,Police Officer,023 PCT,28040,1,0
971873,Yes,08/03/2026 03:51:12 PM,Brian,Collins,White,Male,PO,Police Officer,105 PCT,27307,2,0
971874,Yes,08/03/2026 03:51:12 PM,Jennifer,Contreras,Hispanic,Female,PO,Police Officer,PSA 1,25869,0,0
971875,Yes,08/03/2026 03:51:12 PM,Michael,Conway,White,Male,PO,Police Officer,WARRSEC,26886,3,2
971876,Yes,08/03/2026 03:51:12 PM,Cameille,Copeland,Black,Female,PO,Police Officer,OPS UNIT,27062,0,0
971877,Yes,08/03/2026 03:51:12 PM,Jose,Coronado,Hispanic,Male,PO,Police Officer,041 PCT,09163,3,0
971880,No,03/02/2026 11:00:16 AM,Rene,Cortez,Hispanic,Male,PO,Police Officer,BK COURT,10676,3,1
971881,Yes,08/03/2026 03:51:12 PM,Antonino,Costa,White,Male,PO,Police Officer,083 PCT,27423,1,1
971882,Yes,08/03/2026 03:51:12 PM,Bryan,Crisantos,Hispanic,Male,PO,Police Officer,071 PCT,16769,4,2
971883,No,11/01/2024 10:14:15 AM,Emily,Cruz,Hispanic,Female,PO,Police Officer,049 PCT,24057,2,0
971884,No,12/15/2021 09:13:17 AM,Eric,Cruz,Hispanic,Male,PO,Police Officer,RTS RECRUIT,18565,0,0
971885,No,12/15/2021 09:13:17 AM,Marcia,Cruzduran,Hispanic,Female,PO,Police Officer,RTS RECRUIT,16782,0,0
971886,No,08/02/2021 08:58:04 AM,Yanine,Cuapio,Hispanic,Female,POF,Police Officer,REC TNG,00000,0,0
971887,Yes,08/03/2026 03:51:12 PM,Jahny,Cuevas,Hispanic,Male,PO,Police Officer,047 PCT,22070,1,0
971888,Yes,08/03/2026 03:51:12 PM,Bintou,Dabo,Black,Female,PO,Police Officer,032 PCT,27204,0,0
971889,Yes,08/03/2026 03:51:12 PM,Kwesi,Dadzie,Black,Male,PO,Police Officer,MELD,27316,0,0
971890,Yes,08/03/2026 03:51:12 PM,Terrell,Dais,Black,Male,PO,Police Officer,044 PCT,27424,0,0
971891,No,01/04/2022 08:23:15 AM,Mohammed,Dal,Asian,Male,PO,Police Officer,RTS RECRUIT,26888,0,0
971892,No,05/02/2022 10:01:40 AM,Kesang,Damdul,Asian,Male,PO,Police Officer,034 PCT,28356,0,0
971893,Yes,08/03/2026 03:51:12 PM,Haidar,Darwish,Asian,Male,PO,Police Officer,PSA 8,27530,1,0
971894,Yes,08/03/2026 03:51:12 PM,Dale,Davis,Black,Male,PO,Police Officer,MELD,23259,0,0
971895,No,08/02/2024 08:50:25 AM,Reynell,Delossantos,Hispanic,Male,PO,Police Officer,043 PCT,22800,0,0
971896,Yes,08/03/2026 03:51:12 PM,Kathy,Debesse,Hispanic,Female,PO,Police Officer,PSA 2,23276,5,0
971897,No,08/02/2022 02:13:34 PM,Kaitlyn,Delcorso,White,Female,PO,Police Officer,024 PCT,27658,0,0
971898,No,06/02/2025 11:55:01 AM,Daniel,Delpozo,Hispanic,Male,PO,Police Officer,108 PCT,27663,0,0
971899,Yes,08/03/2026 03:51:12 PM,Maria,Delacruz,Hispanic,Female,PO,Police Officer,TD 32,24063,0,0
971900,No,04/01/2026 02:55:10 PM,Edgard,Delossantos,Hispanic,Male,PO,Police Officer,M COURT,23680,3,1
971901,No,03/01/2024 10:12:10 AM,Arif,Deonarine,Asian,Male,PO,Police Officer,PSA 4,27215,3,0
971902,Yes,08/03/2026 03:51:12 PM,Michael,Dereia,White,Male,PO,Police Officer,062 PCT,28084,0,0
971903,Yes,08/03/2026 03:51:12 PM,Steven,Derleth,White,Male,PO,Police Officer,LB BWC LU,28365,0,0
971904,Yes,08/03/2026 03:51:12 PM,Chastidy,Deterville,Black,Female,PO,Police Officer,040 PCT,28117,4,0
971905,No,12/15/2021 09:13:17 AM,Lesly,Diazjoo,Hispanic,Female,PO,Police Officer,RTS RECRUIT,22654,0,0
971906,No,10/01/2025 03:16:06 PM,Vincent,Difrancisco,White,Male,PO,Police Officer,115 PCT,09165,1,0
971907,Yes,08/03/2026 03:51:12 PM,Core,Dimas,Hispanic,Male,PO,Police Officer,083 PCT,24068,2,0
971908,No,11/01/2022 10:17:58 AM,Salvatore,Dirosa,White,Male,PO,Police Officer,PSA 8,10680,0,0
971909,No,12/15/2021 09:13:17 AM,Nivanna,Dixon,Black,Female,PO,Police Officer,RTS RECRUIT,26521,0,0
971910,No,10/30/2021 05:24:00 PM,Mia,Domingue,Black,Female,PO,Police Officer,RTS RECRUIT,09336,0,0
971911,No,08/02/2021 08:58:04 AM,Peter,Domingue,Black,Male,POM,Police Officer,REC TNG,00000,0,0
971913,No,04/01/2025 10:25:24 AM,Lauren,Duffy,White,Female,PO,Police Officer,TD 12,11973,2,1
971914,Yes,08/03/2026 03:51:12 PM,Michael,Dugue,Black,Male,PO,Police Officer,069 PCT,11996,1,0
971915,No,01/02/2025 09:52:14 AM,Melanie,Duran,Hispanic,Female,PO,Police Officer,047 PCT,24515,2,1
971916,Yes,08/03/2026 03:51:12 PM,Tyliek,Jerry,Black,Male,PO,Police Officer,ELECTRONICS,24525,4,1
971917,No,04/01/2024 10:40:49 AM,Brandon,Easter,Black,Male,PO,Police Officer,052 PCT,14063,2,0
971918,No,03/01/2022 01:49:51 PM,Daniel,Egan,White,Male,PO,Police Officer,101 PCT,14093,0,0
971919,Yes,08/03/2026 03:51:12 PM,Eslam,Elbialy,White,Male,PO,Police Officer,SRG 05,16800,1,0
971921,Yes,08/03/2026 03:51:12 PM,Christopher,Estevez,Hispanic,Male,PO,Police Officer,BXN CRT,25226,3,2
971922,Yes,08/03/2026 03:51:12 PM,Vladimir,Estrella,Hispanic,Male,PO,Police Officer,MTN PCT,21403,1,0
971923,Yes,08/03/2026 03:51:12 PM,Sadan,Estrellalopez,Hispanic,Male,PO,Police Officer,PBXS COURT TM,25235,0,0
971924,Yes,08/03/2026 03:51:12 PM,Tristan,Etienne,Black,Male,PO,Police Officer,115 PCT,25881,1,0
971925,Yes,08/03/2026 03:51:12 PM,Marius,Exilien,Black,Male,PO,Police Officer,MELD,16805,0,0
971926,No,08/02/2021 08:58:04 AM,Josefa,Familia,Hispanic,Female,POF,Police Officer,REC TNG,00000,0,0
971927,No,08/02/2021 08:58:04 AM,Kayla,Farrington,Black,Female,POF,Police Officer,REC TNG,00000,0,0
971928,No,11/01/2022 10:17:58 AM,Ricardo,Feliztejeda,Hispanic,Male,PO,Police Officer,028 PCT,26556,0,0
971929,Yes,08/03/2026 03:51:12 PM,Katherine,Fernandez,Hispanic,Female,PO,Police Officer,D C P I,26917,1,0
971930,No,02/03/2025 10:54:00 AM,Ricky,Fernandeztrinidad,Hispanic,Male,PO,Police Officer,PSA 5,27064,0,0
971931,No,02/01/2023 05:06:11 PM,Nicholas,Ferraro,White,Male,PO,Police Officer,114 PCT,22168,0,0
971932,No,09/28/2021 05:02:23 PM,Robert,Wallace,White,Male,PO,Police Officer,REC TNG,28615,0,0
971933,No,12/15/2021 09:13:17 AM,Katherine,Figoski,Hispanic,Female,PO,Police Officer,RTS RECRUIT,22182,0,0
971934,Yes,08/03/2026 03:51:12 PM,Catherine,Fitzsimons,White,Female,PO,Police Officer,107 PCT,04561,2,1
971935,Yes,08/03/2026 03:51:12 PM,Sean,Flinter,White,Male,PO,Police Officer,107 PCT,22826,0,0
971936,Yes,08/03/2026 03:51:12 PM,Dashawn,Fogah,Black,Male,PO,Police Officer,115 PCT,26946,1,1
971937,Yes,08/03/2026 03:51:12 PM,Jason,Fortugno,White,Male,PO,Police Officer,024 PCT,14259,0,0
971938,Yes,08/03/2026 03:51:12 PM,Shaniel,Fowler,Black,Female,PO,Police Officer,114 DV SQD,16836,0,0
971939,Yes,08/03/2026 03:51:12 PM,Marco,Franco,Hispanic,Male,PO,Police Officer,070 PCT,27218,0,0
971940,Yes,08/03/2026 03:51:12 PM,Fabius,Francois,Black,Male,PO,Police Officer,PSA 6,21669,1,0
971941,No,12/15/2021 09:13:17 AM,Welleh,Friday,Black,Female,PO,Police Officer,RTS RECRUIT,21687,0,0
971942,Yes,08/03/2026 03:51:12 PM,Tyler,Frigerio,White,Male,PO,Police Officer,113 PCT,05167,2,0
971944,Yes,08/03/2026 03:51:12 PM,Ana,Galvan,Hispanic,Female,PO,Police Officer,046 DV SQD,27318,1,1
971945,Yes,08/03/2026 03:51:12 PM,Andy,Garcia,Hispanic,Male,PO,Police Officer,INT FIO PRG,27435,7,1
971946,No,02/01/2024 09:15:05 AM,Eric,Garcia,Hispanic,Male,PO,Police Officer,010 PCT,27540,0,0
971947,Yes,08/03/2026 03:51:12 PM,Ivan,Garcia,Hispanic,Male,PO,Police Officer,017 PCT,22853,1,0
971948,Yes,08/03/2026 03:51:12 PM,Kenly,Garcia,Hispanic,Male,PO,Police Officer,MELD,25244,0,0
971949,No,04/05/2022 09:01:32 AM,Anthony,Garcia,Hispanic,Male,PO,Police Officer,MTS PCT,28391,0,0
971950,No,07/03/2023 01:23:58 PM,Matthew,Gargiulo,White,Male,PO,Police Officer,072 PCT,24531,2,0
971951,Yes,08/03/2026 03:51:12 PM,Kion,Gayle,Black,Male,PO,Police Officer,069 PCT,22230,2,0
971952,No,06/02/2023 03:03:00 PM,Joshua,Gebhart,White,Male,PO,Police Officer,112 PCT,25267,0,0
971953,Yes,08/03/2026 03:51:12 PM,Jonathan,Gellati,White,Male,PO,Police Officer,076 PCT,25885,0,0
971954,No,07/02/2024 10:28:37 AM,Keiry,Genaoalmonte,Hispanic,Male,PO,Police Officer,084 PCT,22232,0,0
971955,Yes,08/03/2026 03:51:12 PM,Salvino,Giaccone,White,Male,PO,Police Officer,114 PCT,26170,1,0
971956,Yes,08/03/2026 03:51:12 PM,Joella,Gibson,Black,Female,PO,Police Officer,044 PCT,22885,0,0
971957,No,11/01/2022 10:17:58 AM,William,Gillespie,Black,Male,PO,Police Officer,PSA 6,22897,1,0
971958,Yes,08/03/2026 03:51:12 PM,Dylan,Gilliam,White,Male,PO,Police Officer,MTS PCT,27098,4,0
971959,Yes,08/03/2026 03:51:12 PM,Matthew,Giordanella,White,Male,PO,Police Officer,INS TRN,26596,0,0
971960,Yes,08/03/2026 03:51:12 PM,Michael,Giordano,White,Male,PO,Police Officer,112 PCT,27542,0,0
971961,No,09/01/2022 11:13:54 AM,Terrence,Gittens,Black,Male,PO,Police Officer,007 PCT,23302,0,0
971962,Yes,08/03/2026 03:51:12 PM,Samantha,Lynagh,White,Female,PO,Police Officer,M ASCS,11967,2,0
971963,Yes,08/03/2026 03:51:12 PM,Steven,Gomez,Hispanic,Male,PO,Police Officer,033 PCT,09356,11,0
971964,Yes,08/03/2026 03:51:12 PM,Miguel,Gomezzorrilla,Hispanic,Male,DTS,Detective,PB COT,00072,0,0
971965,Yes,08/03/2026 03:51:12 PM,Brandon,Gonzales,Hispanic,Male,PO,Police Officer,010 PCT,12014,2,0
971966,No,12/15/2021 09:13:17 AM,Edwin,Gonzalez,Hispanic,Male,PO,Police Officer,RTS RECRUIT,23709,0,0
971967,No,09/03/2024 12:58:56 PM,Osvaldo,Gonzalez,Hispanic,Male,PO,Police Officer,078 PROSP PK,12050,0,0
971968,Yes,08/03/2026 03:51:12 PM,Santino,Gonzalez,Hispanic,Male,PO,Police Officer,116 PCT,25281,3,2
971970,No,08/01/2025 12:44:45 PM,Michael,Gopie,Hispanic,Male,PO,Police Officer,M COURT,26954,1,0
971971,Yes,08/03/2026 03:51:12 PM,Connor,Gould,White,Male,PO,Police Officer,010 PCT,23317,0,0
971972,No,12/15/2021 09:13:17 AM,Vanessa,Granados,Hispanic,Female,PO,Police Officer,RTS RECRUIT,18865,0,0
971973,No,10/30/2021 05:24:00 PM,Michael,Graziano,White,Male,PO,Police Officer,RTS RECRUIT,27439,0,0
971974,Yes,08/03/2026 03:51:12 PM,Brendon,Grogan,White,Male,PO,Police Officer,032 PCT,27219,10,1
971975,Yes,08/03/2026 03:51:12 PM,Katerin,Guardado,Hispanic,Female,PO,Police Officer,MELD,21422,0,0
971976,No,05/02/2022 10:01:40 AM,Kevin,Guerra,White,Male,PO,Police Officer,102 PCT,27322,0,0
971977,Yes,08/03/2026 03:51:12 PM,Aaron,Guerrero,Hispanic,Male,PO,Police Officer,115 PCT,23279,0,0
971978,Yes,08/03/2026 03:51:12 PM,Victor,Guerrero,Hispanic,Male,PO,Police Officer,DBBS,22244,0,0
971979,No,07/03/2023 01:23:58 PM,Brandon,Gunasekera,Asian,Male,PO,Police Officer,067 PCT,16961,0,0
971980,No,07/06/2022 11:29:33 AM,Rakesh,Gurung,Asian,Male,PO,Police Officer,079 PCT,22290,0,0
971981,No,11/03/2023 11:08:17 AM,Sean,Gutfleisch,White,Male,PO,Police Officer,105 PCT,04406,1,0
971982,Yes,08/03/2026 03:51:12 PM,Christian,Gutierrez,Hispanic,Male,PO,Police Officer,083 PCT,23030,1,0
971983,Yes,08/03/2026 03:51:12 PM,Jonathan,Guzman,Hispanic,Male,PO,Police Officer,MELD,23328,2,1
971984,No,12/02/2024 06:52:10 PM,Christopher,Gyedu,Black,Male,PO,Police Officer,105 PCT,24095,1,0
971985,Yes,08/03/2026 03:51:12 PM,Casey,Haft,White,Female,PO,Police Officer,075 PCT,14068,1,1
971988,Yes,08/03/2026 03:51:12 PM,Mdtanvir,Hasnat,Asian,Male,PO,Police Officer,TB BUS UN,27446,2,1
971989,Yes,08/03/2026 03:51:12 PM,Md,Hassan,Asian,Male,PO,Police Officer,CW TRAF TF,27715,1,0
971990,No,12/15/2021 09:13:17 AM,Harriana,Headlam,Black,Female,PO,Police Officer,RTS RECRUIT,27875,0,0
971991,Yes,08/03/2026 03:51:12 PM,Ryan,Hennessy,White,Male,PO,Police Officer,040 PCT,13816,18,8
